3300	101.5075684
3295	105.3291092
3290	95.72677612
3285	94.12450409
3280	88.12940979
3275	92.68054199
3270	98.48602295
3265	98.45497894
3260	99.79033661
3255	100.4654541
3250	96.32250214
3245	94.5276413
3240	96.72499084
3235	103.1101151
3230	95.7569046
3225	98.87368774
3220	93.6759491
3215	97.01618958
3210	95.3086853
3205	95.53191376
3200	96.70185852
3195	96.63722992
3190	97.05117035
3185	96.31801605
3180	95.07292938
3175	91.63121796
3170	96.58739471
3165	96.10378265
3160	95.61445618
3155	95.36679077
3150	96.63717651
3145	94.89834595
3140	94.22676086
3135	94.81768799
3130	96.3844986
3125	95.53325653
3120	95.40947723
3115	95.24311829
3110	95.27469635
3105	95.24975586
3100	96.97299957
3095	94.43652344
3090	96.43762207
3085	95.7879715
3080	97.4535675
3075	95.09674835
3070	96.66480255
3065	95.2851181
3060	95.60314941
3055	96.22618866
3050	96.28565216
3045	95.679039
3040	95.43859863
3035	95.52173615
3030	95.58734131
3025	96.01137543
3020	95.80180359
3015	95.51628113
3010	95.71296692
3005	95.82919312
3000	95.86077881
2995	95.86671448
2990	95.76380157
2985	95.96736145
2980	95.68463898
2975	95.39683533
2970	95.71746826
2965	95.62592316
2960	95.62785339
2955	95.62812042
2950	95.50794983
2945	95.64739227
2940	95.57148743
2935	95.61025238
2930	95.40185547
2925	95.44622803
2920	95.50914764
2915	95.50203705
2910	95.52164459
2905	95.62285614
2900	95.39453888
2895	95.52561951
2890	95.54562378
2885	95.43537903
2880	95.45146179
2875	95.39407349
2870	95.47389984
2865	95.44569397
2860	95.54266357
2855	95.55065918
2850	95.4549942
2845	95.53928375
2840	95.51712036
2835	95.60528564
2830	95.60381317
2825	95.38639832
2820	95.43655396
2815	95.75591278
2810	95.63735199
2805	95.71341705
2800	95.86615753
2795	95.83953857
2790	95.9068222
2785	95.91298676
2780	96.01197815
2775	96.06034851
2770	96.11912537
2765	96.11063385
2760	96.38497162
2755	96.31364441
2750	96.48955536
2745	96.61120605
2740	96.76387787
2735	96.7543869
2730	96.848526
2725	97.02381897
2720	97.10578918
2715	97.17297363
2710	97.48525238
2705	97.3279953
2700	97.50462341
2695	97.67337036
2690	97.57187653
2685	97.56650543
2680	97.68049622
2675	97.64724731
2670	97.70211029
2665	97.83130646
2660	97.80002594
2655	97.80421448
2650	97.82630157
2645	97.76597595
2640	97.82145691
2635	97.80169678
2630	97.81363678
2625	97.84329987
2620	97.75193024
2615	97.73420715
2610	97.70595551
2605	97.81967926
2600	97.78159332
2595	97.88246918
2590	97.80278778
2585	97.73564911
2580	97.78156281
2575	97.84911346
2570	97.76940918
2565	97.76797485
2560	97.76033783
2555	97.74428558
2550	97.74460602
2545	97.76676178
2540	97.74089813
2535	97.68157196
2530	97.76050568
2525	97.71470642
2520	97.74589539
2515	97.72109985
2510	97.70484924
2505	97.7328186
2500	97.69143677
2495	97.72612
2490	97.69493103
2485	97.70646667
2480	97.69773102
2475	97.70016479
2470	97.68135834
2465	97.68247986
2460	97.68891907
2455	97.67910767
2450	97.65408325
2445	97.68809509
2440	97.64950562
2435	97.66030121
2430	97.64609528
2425	97.66145325
2420	97.64902496
2415	97.65882111
2410	97.64784241
2405	97.65266418
2400	97.63910675
2395	97.62772369
2390	97.64571381
2385	97.61058044
2380	97.64280701
2375	97.60837555
2370	97.61138153
2365	97.61559296
2360	97.60236359
2355	97.6022644
2350	97.59365082
2345	97.59913635
2340	97.5866394
2335	97.5823288
2330	97.58203888
2325	97.57410431
2320	97.56981659
2315	97.56614685
2310	97.57189941
2305	97.57393646
2300	97.54560089
2295	97.55976868
2290	97.57939911
2285	97.54614258
2280	97.53007507
2275	97.5316391
2270	97.52315521
2265	97.5144043
2260	97.50379181
2255	97.49980164
2250	97.48813629
2245	97.49482727
2240	97.48480225
2235	97.48114777
2230	97.49498749
2225	97.47680664
2220	97.47538757
2215	97.47907257
2210	97.4708252
2205	97.47730255
2200	97.4721756
2195	97.4633255
2190	97.46290588
2185	97.45348358
2180	97.45672607
2175	97.46242523
2170	97.47029877
2165	97.46690369
2160	97.4741745
2155	97.46982574
2150	97.47824097
2145	97.47612762
2140	97.47828674
2135	97.47341156
2130	97.48261261
2125	97.48473358
2120	97.47093964
2115	97.46947479
2110	97.47401428
2105	97.47146606
2100	97.47221375
2095	97.47399139
2090	97.47573853
2085	97.48016357
2080	97.46685028
2075	97.47377777
2070	97.46768188
2065	97.4686203
2060	97.47014618
2055	97.48265839
2050	97.47306824
2045	97.48438263
2040	97.47853088
2035	97.47805023
2030	97.48238373
2025	97.48886871
2020	97.48641205
2015	97.49259186
2010	97.49123383
2005	97.48955536
2000	97.48771667
1995	97.5448761
1990	97.5471344
1985	97.54764557
1980	97.56828308
1975	97.56283569
1970	97.56616974
1965	97.56227112
1960	97.57299805
1955	97.56873322
1950	97.57025909
1945	97.56692505
1940	97.58435059
1935	97.57834625
1930	97.5967865
1925	97.59402466
1920	97.5953064
1915	97.61218262
1910	97.62615204
1905	97.58422089
1900	97.61994934
1895	97.63182831
1890	97.63790131
1885	97.64376068
1880	97.6498642
1875	97.65618134
1870	97.65778351
1865	97.66485596
1860	97.67428589
1855	97.68291473
1850	97.68279266
1845	97.68712616
1840	97.68650818
1835	97.71238708
1830	97.7137146
1825	97.71932983
1820	97.73394775
1815	97.7403183
1810	97.74570465
1805	97.75691986
1800	97.75579834
1795	97.75981903
1790	97.77760315
1785	97.78910828
1780	97.80547333
1775	97.80819702
1770	97.81520844
1765	97.81828308
1760	97.82771301
1755	97.83608246
1750	97.8453064
1745	97.85347748
1740	97.86050415
1735	97.8747406
1730	97.89920044
1725	97.91049194
1720	97.91625977
1715	97.90997314
1710	97.92134094
1705	97.92935181
1700	97.93608093
1695	97.94788361
1690	97.95783997
1685	97.9651947
1680	97.97779083
1675	97.98809814
1670	97.9973526
1665	98.00511169
1660	98.01301575
1655	98.02713013
1650	98.03248596
1645	98.04409027
1640	98.04977417
1635	98.06432343
1630	98.07292175
1625	98.08439636
1620	98.0894928
1615	98.10074615
1610	98.11038208
1605	98.11625671
1600	98.13497162
1595	98.13899231
1590	98.14920807
1585	98.15917206
1580	98.16506958
1575	98.17838287
1570	98.18978119
1565	98.19749451
1560	98.2099762
1555	98.2201004
1550	98.22645569
1545	98.23484039
1540	98.23982239
1535	98.25535583
1530	98.2614212
1525	98.26917267
1520	98.28273773
1515	98.28823853
1510	98.29946899
1505	98.31118011
1500	98.31625366
1495	98.32727051
1490	98.33841705
1485	98.34475708
1480	98.35968018
1475	98.36146545
1470	98.3735199
1465	98.38024139
1460	98.39048004
1455	98.39537811
1450	98.40036011
1445	98.40671539
1440	98.41732788
1435	98.42486572
1430	98.43621063
1425	98.44049835
1420	98.44409943
1415	98.45740509
1410	98.46721649
1405	98.47875214
1400	98.47913361
1395	98.48426819
1390	98.49966431
1385	98.51593018
1380	98.50711823
1375	98.52310181
1370	98.53205109
1365	98.53978729
1360	98.55441284
1355	98.56439209
1350	98.5724411
1345	98.57723236
1340	98.59267426
1335	98.59977722
1330	98.60641479
1325	98.61682129
1320	98.6211853
1315	98.63375854
1310	98.63926697
1305	98.64962006
1300	98.65622711
1295	98.66388702
1290	98.67030334
1285	98.6805191
1280	98.68893433
1275	98.69555664
1270	98.70487976
1265	98.70850372
1260	98.72238159
1255	98.72488403
1250	98.73910522
1245	98.74377441
1240	98.7526474
1235	98.76372528
1230	98.76806641
1225	98.78051758
1220	98.78562927
1215	98.79151154
1210	98.8002243
1205	98.80793762
1200	98.81311035
1195	98.72732544
1190	98.73379517
1185	98.74059296
1180	98.75001526
1175	98.7532196
1170	98.75816345
1165	98.7629776
1160	98.76811218
1155	98.77694702
1150	98.78167725
1145	98.78097534
1140	98.78900909
1135	98.79550934
1130	98.79798126
1125	98.80254364
1120	98.80145264
1115	98.8067627
1110	98.80622864
1105	98.81085205
1100	98.80917358
1095	98.80825043
1090	98.8140564
1085	98.80764771
1080	98.80496216
1075	98.80753326
1070	98.8034668
1065	98.82356262
1060	98.80434418
1055	98.79787445
1050	98.79476929
1045	98.78975677
1040	98.77230835
1035	98.76366425
1030	98.76373291
1025	98.76170349
1020	98.74147797
1015	98.73700714
1010	98.72512817
1005	98.71044922
1000	98.69235992
995	98.67181396
990	98.65615845
985	98.65892792
980	98.62384796
975	98.61460876
970	98.58315277
965	98.58004761
960	98.56581116
955	98.54706573
